date,sum_stats,brand_1,brand_2,brand_3,brand_4
2016-04-10,221,88,83,24,26
2016-04-11,275,112,109,21,33
2016-04-12,254,113,97,21,23
2016-04-13,260,115,110,24,11
2016-04-14,270,132,108,23,7
2016-04-15,395,175,162,25,33
2016-04-16,518,235,200,50,33
2016-04-17,281,97,125,26,33
2016-04-18,289,101,121,29,38
2016-04-19,273,92,118,24,39
2016-04-20,263,81,135,20,27
2016-04-21,698,99,75,503,21
2016-04-22,944,191,203,519,31
2016-04-23,1123,241,269,549,64
2016-04-24,474,109,86,245,34
2016-04-25,397,71,93,211,22
2016-04-26,472,113,158,185,16
2016-04-27,406,122,147,115,22
2016-04-28,387,141,146,85,15
2016-04-29,481,152,159,154,16
2016-04-30,738,216,266,223,33
2016-05-02,607,172,251,158,26
2016-05-03,407,113,129,129,36
2016-05-04,380,142,148,62,28
2016-05-05,676,480,167,22,7
2016-05-06,783,446,250,30,57
2016-05-07,935,602,241,37,55
2016-05-08,430,278,105,34,13
2016-05-09,507,345,113,15,34
2016-05-10,417,274,111,18,14
2016-05-11,522,325,152,18,27
2016-05-12,484,310,138,16,20
2016-05-13,619,363,186,29,41
2016-05-14,865,608,178,44,35
2016-05-15,501,376,88,23,14
2016-05-16,451,286,111,26,28
2016-05-17,378,217,128,16,17
2016-05-18,391,214,120,30,27
2016-05-19,286,118,124,22,22
2016-05-20,439,137,228,47,27
2016-05-21,458,183,207,38,30
2016-05-22,203,64,90,36,13
2016-05-23,317,90,170,44,13
2016-05-24,259,101,105,30,23
2016-05-25,215,73,111,14,17
2016-05-26,293,113,138,20,22
2016-05-27,366,127,180,36,23
2016-05-28,484,198,213,26,47
2016-05-29,151,60,59,21,11
2016-05-30,330,140,131,40,19
2016-05-31,356,112,178,32,34
2016-06-01,763,504,186,46,27
2016-06-02,652,439,155,30,28
2016-06-03,820,570,188,23,39
2016-06-04,637,422,154,28,33
2016-06-05,337,238,64,14,21
2016-06-06,407,253,101,24,29
2016-06-07,470,243,153,37,37
2016-06-08,401,258,107,19,17
2016-06-09,452,261,142,35,14
2016-06-10,532,341,144,17,30
2016-06-11,578,273,198,51,56
2016-06-12,263,98,126,22,17
2016-06-13,341,151,125,31,34
2016-06-14,300,153,102,25,20
2016-06-15,258,70,146,27,15
2016-06-16,327,142,129,27,29
2016-06-17,470,180,206,60,24
2016-06-18,816,252,484,37,43
2016-06-19,281,123,110,30,18
2016-06-20,365,128,160,25,52
2016-06-21,257,110,119,9,19
2016-06-22,317,126,159,15,17
2016-06-23,291,118,125,24,24
2016-06-24,487,193,198,34,62
2016-06-25,424,185,169,35,35
2016-06-26,165,63,72,14,16
2016-06-27,293,120,150,8,15
2016-06-28,277,118,129,17,13
2016-06-29,252,95,108,16,33
2016-06-30,735,128,98,13,496
2016-07-01,950,198,152,48,552
2016-07-02,790,155,194,36,405
2016-07-03,339,48,87,14,190
2016-07-04,556,87,119,16,334
2016-07-05,464,81,88,17,278
2016-07-06,431,92,103,11,225
2016-07-07,550,97,142,22,289
2016-07-08,524,132,165,28,199
2016-07-09,473,163,165,26,119
2016-07-10,228,74,88,28,38
2016-07-11,401,120,109,17,155
2016-07-12,351,110,121,30,90
2016-07-13,253,105,91,9,48
2016-07-14,499,329,149,17,4
2016-07-15,642,455,129,25,33
2016-07-16,696,429,196,37,34
2016-07-17,381,304,61,12,4
2016-07-18,536,355,141,23,17
2016-07-19,513,346,116,19,32
2016-07-20,460,348,79,11,22
2016-07-21,498,320,128,19,31
2016-07-22,635,438,160,10,27
2016-07-23,837,606,153,30,48
2016-07-24,402,244,132,13,13
2016-07-25,481,331,121,13,16
2016-07-26,468,348,84,23,13
2016-07-27,418,242,124,24,28
2016-07-28,683,143,149,366,25
2016-07-29,718,191,136,372,19
2016-07-30,800,244,191,310,55
2016-07-31,403,118,78,200,7
2016-08-01,510,166,91,238,15
2016-08-02,440,151,113,143,33
2016-08-03,359,98,127,121,13
2016-08-04,476,138,138,183,17
2016-08-05,562,180,154,196,32
2016-08-06,567,209,142,192,24
2016-08-07,305,110,99,82,14
2016-08-08,453,194,134,100,25
2016-08-09,421,156,157,82,26
2016-08-10,357,131,131,88,7
2016-08-11,321,175,112,17,17
2016-08-12,387,162,184,25,16
2016-08-13,453,186,204,41,22
2016-08-14,305,146,101,14,44
2016-08-16,261,144,88,14,15
2016-08-17,279,131,97,23,28
2016-08-18,254,129,85,16,24
2016-08-19,352,134,158,27,33
2016-08-20,386,156,189,27,14
2016-08-21,202,88,70,17,27
2016-08-22,330,126,149,24,31
2016-08-23,310,138,132,16,24
2016-08-24,322,134,136,35,17
2016-08-25,274,127,116,13,18
2016-08-26,349,159,156,16,18
2016-08-27,356,140,164,33,19
2016-08-28,250,84,118,28,20
2016-08-29,335,120,117,44,54
2016-08-30,355,151,148,40,16
2016-08-31,300,116,140,28,16
2016-09-01,578,101,152,25,300
2016-09-02,568,153,149,41,225
2016-09-03,852,253,163,34,402
2016-09-04,378,78,75,32,193
2016-09-05,543,124,149,23,247
2016-09-06,666,141,115,34,376
2016-09-07,495,114,145,30,206
2016-09-08,293,90,135,59,9
2016-09-09,398,149,169,61,19
2016-09-10,558,219,228,82,29
2016-09-11,222,72,75,51,24
2016-09-12,335,147,118,48,22
2016-09-13,344,135,136,57,16
2016-09-14,317,152,119,29,17
2016-09-15,380,144,123,53,60
2016-09-16,432,149,201,44,38
2016-09-17,634,256,230,83,65
2016-09-18,260,111,98,34,17
2016-09-19,296,133,114,33,16
2016-09-20,255,123,103,18,11
2016-09-21,265,85,144,14,22
2016-09-22,739,566,126,23,24
2016-09-23,806,507,215,25,59
2016-09-24,833,555,205,43,30
2016-09-25,429,298,87,26,18
2016-09-26,536,363,123,31,19
2016-09-27,521,359,132,22,8
2016-09-28,514,310,148,22,34
2016-09-29,526,330,150,29,17
2016-09-30,701,399,220,43,39
2016-10-01,1045,662,270,59,54
2016-10-02,367,250,78,26,13
2016-10-03,525,333,151,21,20
2016-10-04,595,431,130,22,12
2016-10-05,432,236,137,35,24
2016-10-06,592,111,160,302,19
2016-10-07,718,163,176,350,29
2016-10-08,965,267,262,400,36
2016-10-09,406,93,83,224,6
2016-10-10,509,137,193,162,17
2016-10-11,491,108,187,167,29
2016-10-12,305,104,100,88,13
2016-10-13,408,115,187,92,14
2016-10-14,474,168,142,117,47
2016-10-15,751,232,330,144,45
2016-10-16,321,86,121,106,8
2016-10-17,439,136,155,119,29
2016-10-18,412,145,124,125,18
2016-10-19,344,118,145,55,26
2016-10-20,310,126,158,15,11
2016-10-21,457,204,215,25,13
2016-10-22,457,179,202,35,41
2016-10-23,234,83,106,20,25
2016-10-24,199,77,92,19,11
2016-10-25,267,95,133,9,30
2016-10-26,246,83,134,11,18
2016-10-27,237,86,112,18,21
2016-10-28,379,161,181,18,19
2016-10-29,603,225,294,29,55
2016-10-30,210,88,90,16,16
2016-10-31,355,140,158,34,23
2016-11-01,248,82,133,19,14
2016-11-02,382,124,197,33,28
2016-11-03,405,126,229,28,22
2016-11-04,477,192,214,25,46
2016-11-05,652,213,348,48,43
2016-11-06,323,112,174,17,20
2016-11-07,328,145,152,12,19
2016-11-08,377,152,185,23,17
2016-11-09,295,149,115,12,19
2016-11-10,326,161,123,21,21
2016-11-11,541,248,228,37,28
2016-11-12,695,318,296,50,31
2016-11-13,297,136,125,21,15
2016-11-14,345,197,108,23,17
2016-11-15,299,140,136,13,10
2016-11-16,283,97,150,20,16
2016-11-17,357,129,174,21,33
2016-11-18,385,151,168,41,25
2016-11-19,659,325,231,56,47
2016-11-20,280,135,95,17,33
2016-11-21,323,129,144,22,28
2016-11-22,272,137,97,16,22
2016-11-23,253,116,101,25,11
2016-11-24,294,128,124,11,31
2016-11-25,394,175,184,14,21
2016-11-26,566,209,286,34,37
2016-11-27,215,83,103,17,12
2016-11-28,280,96,139,17,28
2016-11-29,289,93,140,17,39
2016-11-30,344,135,175,18,16
2016-12-01,649,138,187,17,307
2016-12-02,561,141,204,48,168
2016-12-03,725,256,292,60,117
2016-12-04,315,97,165,19,34
2016-12-05,383,171,144,29,39
2016-12-06,334,111,144,16,63
2016-12-07,378,126,145,20,87
2016-12-08,303,110,101,32,60
2016-12-09,562,176,248,48,90
2016-12-10,591,233,228,50,80
2016-12-11,274,137,114,17,6
2016-12-12,453,263,156,26,8
2016-12-13,522,199,277,26,20
2016-12-14,454,259,145,18,32
2016-12-15,475,261,159,30,25
2016-12-16,513,303,152,25,33
2016-12-17,873,424,344,62,43
2016-12-18,349,204,109,25,11
2016-12-19,457,199,208,23,27
2016-12-20,428,221,152,28,27
2016-12-21,474,227,198,26,23
2016-12-22,471,257,166,29,19
2016-12-23,763,376,288,49,50
2016-12-24,715,394,214,50,57
2016-12-26,399,180,165,27,27
2016-12-27,535,109,137,263,26
2016-12-28,717,176,202,314,25
2016-12-29,547,178,167,178,24
2016-12-30,731,169,291,228,43
2016-12-31,664,184,226,231,23
2017-01-02,518,99,195,206,18
2017-01-03,484,167,182,106,29
2017-01-04,328,133,139,28,28
2017-01-05,500,234,200,48,18
2017-01-06,201,81,105,9,6
2017-01-07,598,210,290,46,52
2017-01-08,257,100,102,39,16
2017-01-09,393,168,160,39,26
2017-01-10,338,106,194,20,18
2017-01-11,354,128,179,38,9
2017-01-12,413,161,215,10,27
2017-01-13,434,164,217,30,23
2017-01-14,675,212,380,35,48
2017-01-15,291,94,166,17,14
2017-01-16,375,158,177,27,13
2017-01-17,332,111,173,19,29
2017-01-18,315,132,149,22,12
2017-01-19,310,105,173,15,17
2017-01-20,417,174,183,27,33
2017-01-21,700,285,318,47,50
2017-01-22,247,89,124,21,13
2017-01-23,261,99,132,18,12
2017-01-24,293,95,153,24,21
2017-01-25,232,105,116,5,6
2017-01-26,576,329,191,24,32
2017-01-27,738,403,293,23,19
2017-01-28,970,516,331,73,50
2017-01-29,412,230,150,20,12
2017-01-30,400,259,114,20,7
2017-01-31,594,404,158,18,14
2017-02-01,499,274,183,29,13
2017-02-02,476,294,138,23,21
2017-02-03,669,443,176,32,18
2017-02-04,944,497,343,66,38
2017-02-05,319,187,95,28,9
2017-02-06,465,239,173,29,24
2017-02-07,363,199,129,18,17
2017-02-08,289,133,122,13,21
2017-02-09,267,105,129,14,19
2017-02-10,378,125,182,30,41
2017-02-11,484,201,191,61,31
2017-02-12,238,62,142,26,8
2017-02-13,217,50,129,18,20
2017-02-14,323,109,139,53,22
2017-02-15,245,111,115,12,7
2017-02-16,430,265,130,21,14
2017-02-17,553,306,180,23,44
2017-02-18,624,341,204,42,37
2017-02-19,280,180,59,32,9
2017-02-20,278,144,98,26,10
2017-02-21,381,191,148,14,28
2017-02-22,305,122,144,25,14
2017-02-23,284,123,121,10,30
2017-02-24,355,117,179,16,43
2017-02-25,535,238,221,40,36
2017-02-26,192,84,76,19,13
2017-02-27,255,109,110,19,17
2017-02-28,264,79,138,22,25
2017-03-01,338,96,195,28,19
2017-03-02,347,160,148,22,17
2017-03-03,392,169,182,23,18
2017-03-04,572,223,263,40,46
2017-03-05,199,75,80,27,17
2017-03-06,305,139,133,27,6
2017-03-07,296,124,152,5,15
2017-03-08,232,79,108,22,23
2017-03-09,770,108,108,25,529
2017-03-10,762,101,140,29,492
2017-03-11,1151,190,237,41,683
2017-03-12,396,53,80,12,251
2017-03-13,564,96,101,19,348
2017-03-14,543,100,133,1,309
2017-03-15,725,72,169,22,462
2017-03-16,534,123,173,15,223
2017-03-17,673,128,172,20,353
2017-03-18,1020,223,226,39,532
2017-03-19,256,84,123,19,30
2017-03-20,286,105,125,24,32
2017-03-21,298,74,181,25,18
2017-03-22,297,106,166,18,7
2017-03-23,641,166,159,308,8
2017-03-24,656,158,181,305,12
2017-03-25,811,206,299,263,43
2017-03-26,380,109,124,125,22
2017-03-27,527,111,181,172,63
2017-03-28,512,155,188,156,13
2017-03-29,421,133,151,128,9
2017-03-30,500,157,146,169,28
2017-03-31,553,157,191,187,18
2017-04-01,947,247,344,313,43
2017-04-02,290,99,89,88,14
2017-04-03,449,135,153,136,25
2017-04-04,473,141,144,177,11
2017-04-05,439,141,168,109,21
2017-04-06,647,489,130,15,13
2017-04-07,735,501,190,15,29
2017-04-08,966,629,270,33,34
2017-04-09,389,261,93,20,15
2017-04-10,483,295,155,15,18
2017-04-11,460,300,129,18,13
2017-04-12,537,382,133,11,11
2017-04-13,503,304,163,15,21
2017-04-14,654,352,194,35,73
2017-04-15,687,425,189,42,31
2017-04-17,242,131,71,27,13
2017-04-18,311,88,169,17,37
2017-04-19,264,111,110,19,24
2017-04-20,359,130,185,9,35
2017-04-21,409,135,226,32,16
2017-04-22,520,188,260,47,25
2017-04-23,201,93,75,16,17
2017-04-24,416,140,215,38,23
2017-04-25,219,83,107,13,16
2017-04-26,353,101,213,18,21
2017-04-27,284,86,151,6,41
2017-04-28,459,160,222,29,48
2017-04-29,532,194,273,38,27
2017-04-30,296,111,139,26,20
2017-05-01,285,117,112,32,24
2017-05-02,416,139,194,29,54
2017-05-03,336,114,156,24,42
2017-05-04,325,125,156,24,20
2017-05-05,394,149,163,25,57
2017-05-06,577,193,303,58,23
2017-05-07,221,72,108,25,16
2017-05-08,303,126,147,12,18
2017-05-09,332,143,111,22,56
2017-05-10,234,109,98,14,13
2017-05-11,273,111,133,15,14
2017-05-12,341,163,137,22,19
2017-05-13,592,225,288,40,39
2017-05-14,172,46,97,16,13
2017-05-15,263,107,125,17,14
2017-05-16,269,94,137,8,30
2017-05-17,283,107,126,43,7
2017-05-18,510,113,157,228,12
2017-05-19,753,153,199,376,25
2017-05-20,768,198,250,280,40
2017-05-21,365,62,82,213,8
2017-05-22,486,95,156,225,10
2017-05-23,496,98,141,232,25
2017-05-24,483,116,138,217,12
2017-05-25,504,110,157,224,13
2017-05-26,517,147,151,176,43
2017-05-27,732,223,266,215,28
2017-05-28,239,56,63,111,9
2017-05-29,397,76,158,150,13
2017-05-30,367,91,120,126,30
2017-05-31,368,92,117,132,27
2017-06-01,762,125,170,17,450
2017-06-02,547,104,111,14,318
2017-06-03,604,175,144,20,265
2017-06-04,342,61,78,8,195
2017-06-05,413,102,143,17,151
2017-06-06,412,93,126,12,181
2017-06-07,448,110,101,6,231
2017-06-08,479,94,152,13,220
2017-06-09,569,139,156,14,260
2017-06-10,769,189,226,23,331
2017-06-11,304,93,84,18,109
2017-06-12,443,135,114,8,186
2017-06-13,887,137,121,23,606
2017-06-14,421,115,155,17,134
2017-06-15,436,295,106,18,17
2017-06-16,537,372,143,11,11
2017-06-17,720,520,157,26,17
2017-06-18,351,224,93,24,10
2017-06-19,378,217,125,23,13
2017-06-20,306,183,87,11,25
2017-06-21,375,258,93,16,8
2017-06-22,331,188,106,20,17
2017-06-23,483,278,164,28,13
2017-06-24,491,214,225,29,23
2017-06-25,206,92,91,9,14
2017-06-26,281,87,155,14,25
2017-06-27,292,125,140,13,14
2017-06-28,223,79,114,12,18
2017-06-29,283,111,148,15,9
2017-06-30,423,151,197,45,30
2017-07-01,451,154,235,30,32
2017-07-02,324,101,142,68,13
2017-07-03,390,98,199,76,17
2017-07-04,328,122,137,51,18
2017-07-05,279,66,143,47,23
2017-07-06,344,102,151,60,31
2017-07-07,429,124,177,106,22
2017-07-08,412,182,172,49,9
2017-07-09,200,55,108,25,12
2017-07-10,297,85,145,43,24
2017-07-11,236,75,130,22,9
2017-07-12,266,101,139,12,14
2017-07-13,474,317,135,12,10
2017-07-14,525,357,140,11,17
2017-07-15,663,370,234,25,34
2017-07-16,374,228,98,28,20
2017-07-17,408,230,147,12,19
2017-07-18,431,278,112,21,20
2017-07-19,358,247,88,14,9
2017-07-20,443,308,112,5,18
2017-07-21,546,328,177,15,26
2017-07-22,592,384,164,24,20
2017-07-23,249,156,62,19,12
2017-07-24,452,294,123,19,16
2017-07-25,338,186,119,20,13
2017-07-26,304,158,110,20,16
2017-07-27,293,98,132,40,23
2017-07-28,357,106,185,48,18
2017-07-29,436,183,188,32,33
2017-07-30,190,62,86,28,14
2017-07-31,253,122,101,23,7
2017-08-01,302,111,136,33,22
2017-08-02,184,67,88,22,7
2017-08-03,268,89,111,30,38
2017-08-04,252,97,117,27,11
2017-08-05,288,137,122,20,9
2017-08-06,113,41,59,10,3
2017-08-07,202,83,95,12,12
2017-08-08,174,65,76,20,13
2017-08-09,188,68,82,35,3
2017-08-10,195,64,107,14,10
2017-08-11,319,116,157,14,32
2017-08-12,261,91,147,17,6
2017-08-13,114,50,46,11,7
2017-08-14,258,81,134,24,19
2017-08-15,102,38,43,10,11
2017-08-16,203,84,79,12,28
2017-08-17,196,89,87,6,14
2017-08-18,212,110,81,12,9
2017-08-19,296,116,153,17,10
2017-08-20,185,49,98,28,10
2017-08-21,251,104,114,16,17
2017-08-22,212,73,114,16,9
2017-08-23,196,70,101,14,11
2017-08-24,519,69,114,8,328
2017-08-25,541,117,137,18,269
2017-08-26,546,125,162,24,235
2017-08-27,396,91,107,28,170
2017-08-28,504,95,165,20,224
2017-08-29,414,108,109,23,174
2017-08-30,543,88,95,18,342
2017-08-31,424,94,134,10,186
2017-09-01,663,139,169,27,328
2017-09-02,719,190,206,27,296
2017-09-03,447,97,131,23,196
2017-09-04,483,113,167,21,182
2017-09-05,428,68,129,28,203
2017-09-06,402,119,202,32,49
2017-09-07,301,106,155,27,13
2017-09-08,413,174,185,23,31
2017-09-09,542,197,272,43,30
2017-09-10,229,74,100,40,15
2017-09-11,321,111,156,34,20
2017-09-12,373,114,200,37,22
2017-09-13,294,104,142,42,6
2017-09-14,367,162,161,31,13
2017-09-15,403,167,175,40,21
2017-09-16,592,289,204,59,40
2017-09-17,312,129,143,20,20
2017-09-18,292,164,91,13,24
2017-09-19,386,205,119,16,46
2017-09-20,408,249,119,18,22
2017-09-21,618,398,165,18,37
2017-09-22,717,481,191,25,20
2017-09-23,835,564,200,40,31
2017-09-24,473,284,127,23,39
2017-09-25,407,234,109,33,31
2017-09-26,553,362,147,12,32
2017-09-27,399,253,113,9,24
2017-09-28,538,334,162,22,20
2017-09-29,564,319,194,18,33
2017-09-30,736,456,201,33,46
2017-10-01,318,198,79,26,15
2017-10-02,421,267,118,13,23
2017-10-03,471,271,117,16,67
2017-10-04,381,223,123,14,21
2017-10-05,299,97,143,15,44
2017-10-06,337,134,158,16,29
2017-10-07,502,213,211,43,35
2017-10-08,254,98,123,18,15
2017-10-09,325,113,168,16,28
2017-10-10,263,102,134,5,22
2017-10-11,384,106,170,11,97
2017-10-12,306,98,181,19,8
2017-10-13,460,132,180,122,26
2017-10-14,608,144,294,148,22
2017-10-15,334,110,135,69,20
2017-10-16,290,84,124,66,16
2017-10-17,276,99,108,55,14
2017-10-18,318,111,130,70,7
2017-10-19,298,117,129,22,30
2017-10-20,431,139,240,25,27
2017-10-21,530,180,284,28,38
2017-10-22,236,77,129,16,14
2017-10-23,252,91,126,8,27
2017-10-24,250,90,134,13,13
2017-10-25,300,91,178,14,17
2017-10-26,303,107,157,19,20
2017-10-27,429,152,215,37,25
2017-10-28,569,212,267,46,44
2017-10-29,253,84,140,11,18
2017-10-30,259,104,98,27,30
2017-10-31,372,145,181,22,24
2017-11-01,336,112,146,37,41
2017-11-02,587,392,153,26,16
2017-11-03,606,394,157,29,26
2017-11-04,754,400,293,40,21
2017-11-05,346,213,89,17,27
2017-11-06,405,241,125,22,17
2017-11-07,506,273,193,30,10
2017-11-08,392,212,146,21,13
2017-11-09,490,289,160,23,18
2017-11-10,652,361,215,51,25
2017-11-11,824,451,305,43,25
2017-11-12,364,184,151,15,14
2017-11-13,452,225,159,21,47
2017-11-14,429,245,143,8,33
2017-11-15,365,156,174,13,22
2017-11-16,721,84,136,9,492
2017-11-17,992,141,258,14,579
2017-11-18,966,203,273,24,466
2017-11-19,486,62,88,16,320
2017-11-20,554,93,131,7,323
2017-11-21,588,92,126,16,354
2017-11-22,510,108,108,7,287
2017-11-23,519,97,163,9,250
2017-11-24,734,199,209,19,307
2017-11-25,1133,305,377,25,426
2017-11-26,268,101,114,41,12
2017-11-27,240,83,131,16,10
2017-11-28,326,134,173,12,7
2017-11-29,259,116,123,13,7
2017-11-30,291,113,148,17,13
2017-12-01,441,167,228,26,20
2017-12-02,573,242,280,40,11
2017-12-03,253,101,133,13,6
2017-12-04,307,114,156,14,23
2017-12-05,317,117,158,24,18
2017-12-06,322,127,142,33,20
2017-12-07,365,131,192,24,18
2017-12-08,334,118,157,33,26
2017-12-09,518,173,282,32,31
2017-12-10,299,118,157,14,10
2017-12-11,507,297,159,29,22
2017-12-12,514,302,173,18,21
2017-12-13,464,277,149,20,18
2017-12-14,431,242,153,20,16
2017-12-15,457,226,176,16,39
2017-12-16,769,415,289,38,27
2017-12-17,382,209,127,28,18
2017-12-18,363,167,141,34,21
2017-12-19,456,218,197,30,11
2017-12-20,397,167,167,34,29
2017-12-21,582,309,202,32,39
2017-12-22,505,237,201,33,34
2017-12-23,753,371,279,48,55
2017-12-24,436,203,148,66,19
2017-12-26,249,119,84,30,16
2017-12-27,335,117,170,19,29
2017-12-28,345,134,167,20,24
2017-12-29,449,199,196,29,25
2017-12-30,643,269,262,61,51
2017-12-31,345,136,152,25,32
2018-01-02,332,130,158,20,24
2018-01-03,320,121,155,26,18
2018-01-04,432,121,185,115,11
2018-01-05,673,157,318,164,34
2018-01-06,508,106,219,162,21
2018-01-07,185,54,65,54,12
2018-01-08,566,169,230,153,14
2018-01-09,467,110,188,150,19
2018-01-10,340,126,123,71,20
2018-01-11,374,101,232,12,29
2018-01-12,529,175,302,21,31
2018-01-13,663,200,400,33,30
2018-01-14,329,90,195,31,13
2018-01-15,358,118,190,29,21
2018-01-16,308,113,163,8,24
2018-01-17,315,105,188,8,14
2018-01-18,380,103,215,28,34
2018-01-19,433,150,241,26,16
2018-01-20,640,230,355,32,23
2018-01-21,274,73,172,20,9
2018-01-22,357,88,228,16,25
2018-01-23,254,76,148,16,14
2018-01-24,290,102,143,10,35
2018-01-25,526,309,172,17,28
2018-01-26,691,388,246,29,28
2018-01-27,889,499,313,52,25
2018-01-28,410,241,132,23,14
2018-01-29,460,263,165,13,19
2018-01-30,371,200,143,23,5
2018-01-31,448,235,172,21,20
2018-02-01,578,348,177,24,29
2018-02-02,608,345,194,38,31
2018-02-03,945,495,347,45,58
2018-02-04,448,247,125,26,50
2018-02-05,409,229,157,10,13
2018-02-06,303,152,122,17,12
2018-02-07,321,107,142,20,52
2018-02-08,908,73,126,17,692
2018-02-09,948,147,170,22,609
2018-02-10,1175,190,238,43,704
2018-02-11,582,64,113,32,373
2018-02-12,589,105,132,17,335
2018-02-13,474,80,123,6,265
2018-02-14,484,95,156,14,219
2018-02-15,931,223,144,23,541
2018-02-16,804,274,169,27,334
2018-02-17,1112,399,215,31,467
2018-02-18,582,360,112,19,91
2018-02-19,537,253,189,8,87
2018-02-20,400,209,107,23,61
2018-02-21,314,136,144,22,12
2018-02-22,287,108,143,20,16
2018-02-23,462,166,239,29,28
2018-02-24,503,158,265,37,43
2018-02-25,240,95,119,13,13
2018-02-26,239,98,123,14,4
2018-02-27,292,116,150,21,5
2018-02-28,378,242,111,18,7
2018-03-01,256,144,90,19,3
2018-03-02,514,269,194,36,15
2018-03-03,822,407,358,34,23
2018-03-04,289,116,143,21,9
2018-03-05,260,97,128,16,19
2018-03-06,259,78,144,29,8
2018-03-07,263,98,144,15,6
2018-03-08,310,115,156,29,10
2018-03-09,405,161,179,35,30
2018-03-10,593,209,290,57,37
2018-03-11,280,99,145,16,20
2018-03-12,293,102,158,24,9
2018-03-13,270,102,122,23,23
2018-03-14,280,126,115,24,15
2018-03-15,321,111,140,15,55
2018-03-16,483,186,198,34,65
2018-03-17,562,200,276,41,45
2018-03-18,265,100,130,20,15
2018-03-19,290,115,153,16,6
2018-03-20,270,107,116,12,35
2018-03-21,280,102,151,21,6
2018-03-22,481,307,141,15,18
2018-03-23,581,336,183,29,33
2018-03-24,869,517,278,36,38
2018-03-25,331,215,87,15,14
2018-03-26,338,172,134,18,14
2018-03-27,400,207,113,31,49
2018-03-28,442,264,122,34,22
2018-03-29,426,208,147,42,29
2018-03-30,624,353,211,31,29
2018-03-31,690,367,230,53,40
2018-04-02,228,133,69,17,9
2018-04-03,309,118,169,11,11
2018-04-04,278,121,126,14,17
2018-04-05,284,113,110,34,27
2018-04-06,432,167,207,21,37
2018-04-07,590,264,234,41,51
2018-04-08,213,94,85,26,8
2018-04-09,218,106,76,14,22
2018-04-10,298,121,156,11,10
2018-04-11,321,141,157,12,11
2018-04-12,333,126,178,13,16
2018-04-13,409,143,199,48,19
2018-04-14,510,178,255,41,36
2018-04-15,227,90,87,37,13
2018-04-16,261,114,117,13,17
2018-04-17,209,69,109,14,17
2018-04-18,286,119,135,22,10
2018-04-19,475,102,110,252,11
2018-04-20,627,148,188,262,29
2018-04-21,866,165,249,422,30
2018-04-22,433,89,138,199,7
2018-04-23,383,82,113,183,5
2018-04-24,401,65,138,185,13
2018-04-26,327,110,117,87,13
2018-04-27,430,111,155,153,11
2018-04-28,509,136,161,193,19
2018-04-29,554,128,163,234,29
2018-04-30,333,90,129,95,19
2018-05-02,459,113,121,209,16
2018-05-03,335,112,126,90,7
2018-05-04,490,179,161,128,22
2018-05-05,715,390,136,151,38
2018-05-06,671,428,206,22,15
2018-05-07,665,450,173,27,15
2018-05-08,399,266,99,24,10
2018-05-09,425,268,121,22,14
2018-05-10,387,226,131,13,17
2018-05-11,421,271,111,21,18
2018-05-12,417,245,126,32,14
2018-05-13,480,320,127,25,8
2018-05-14,554,315,192,27,20
2018-05-15,335,215,85,18,17
2018-05-16,371,218,113,18,22
2018-05-17,383,214,146,13,10
2018-05-18,371,162,153,30,26
2018-05-19,339,110,182,23,24
2018-05-20,334,133,157,31,13
2018-05-21,347,121,187,15,24
2018-05-22,256,91,143,20,2
2018-05-23,267,105,136,18,8
2018-05-24,254,101,126,13,14
2018-05-25,307,111,153,20,23
2018-05-26,336,131,159,24,22
2018-05-27,327,107,186,18,16
2018-05-28,378,144,203,17,14
2018-05-29,247,83,114,31,19
2018-05-30,278,110,139,13,16
2018-05-31,278,109,113,9,47
2018-06-01,300,86,126,36,52
2018-06-03,307,112,157,23,15
2018-06-04,421,166,209,20,26
2018-06-05,422,147,221,30,24
2018-06-06,290,124,135,18,13
2018-06-07,272,86,152,13,21
2018-06-08,327,124,139,30,34
2018-06-09,290,122,116,27,25
2018-06-10,293,93,170,23,7
2018-06-11,345,146,174,14,11
2018-06-12,430,143,225,36,26
2018-06-13,325,109,176,15,25
2018-06-14,312,111,146,33,22
2018-06-15,312,138,134,24,16
2018-06-16,477,263,167,23,24
2018-06-17,513,312,161,21,19
2018-06-18,461,257,157,24,23
2018-06-19,441,231,171,12,27
2018-06-20,369,226,113,15,15
2018-06-21,341,179,127,17,18
2018-06-22,332,192,104,18,18
2018-06-23,377,208,144,19,6
2018-06-24,379,229,126,16,8
2018-06-25,476,281,165,13,17
2018-06-26,404,211,165,15,13
2018-06-27,346,170,129,25,22
2018-06-28,299,124,136,24,15
2018-06-29,332,144,157,14,17
2018-06-30,317,110,153,37,17
2018-07-01,301,125,140,27,9
2018-07-02,324,128,163,14,19
2018-07-03,321,120,166,26,9
2018-07-04,260,88,138,16,18
2018-07-05,264,94,143,17,10
2018-07-06,239,85,107,27,20
2018-07-07,306,116,146,28,16
2018-07-08,295,114,140,25,16
2018-07-09,308,128,151,14,15
2018-07-10,336,135,155,27,19
2018-07-11,212,94,98,14,6
2018-07-12,249,86,127,18,18
2018-07-13,286,115,140,14,17
2018-07-14,371,169,145,31,26
2018-07-15,404,281,96,6,21
2018-07-16,457,306,113,17,21
2018-07-17,559,346,172,19,22
2018-07-18,412,223,136,29,24
2018-07-19,349,207,100,25,17
2018-07-20,429,219,143,35,32
